area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url,Lat,Lon
244 m²,listing_no_promo,47X8f,,,PROFIT - NIERUCHOMOŚCI,536800,2200,10 pokoi,Mieszkanie na sprzedaż:,Strych Do Adaptacji ok. 330M2 Po Podłodze,61000947,https://www.otodom.pl/pl/oferta/strych-do-adaptacji-ok-330m2-po-podlodze-ID47X8f.html#6a25d29cc2,52.3844,16.84039
56 m²,listing_no_promo,47VVG,,,Home Emperor sp. z o.o.,499000,8911,3 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 56 m², Poznań",61000230,https://www.otodom.pl/pl/oferta/mieszkanie-56-m-poznan-ID47VVG.html#6a25d29cc2,52.39409,16.8938
"26,11 m²",listing_no_promo,47DUY,,,Ślemp Nieruchomości Radosław Ślemp,287210,11000,1 pokój,Mieszkanie na sprzedaż:,Kawalerka w eleganckiej kamienicy,60927088,https://www.otodom.pl/pl/oferta/kawalerka-w-eleganckiej-kamienicy-ID47DUY.html#6a25d29cc2,52.3985643,16.8987019
"41,32 m²",listing_no_promo,47KXC,,,PROVENIR Grzegorz Maćkowiak,33051868,7999,2 pokoje,Mieszkanie na sprzedaż:,Poznań Łazarz- Rezerwacja Oferty,60954160,https://www.otodom.pl/pl/oferta/poznan-lazarz-rezerwacja-oferty-ID47KXC.html#6a25d29cc2,52.395289,16.90217
"37,02 m²",listing_no_promo,47E0e,,,Browwar Nieruchomości,330000,8914,2 pokoje,Mieszkanie na sprzedaż:,2 mikrokawlerki Poznań blisko rynku Łazarskiego,60927414,https://www.otodom.pl/pl/oferta/2-mikrokawlerki-poznan-blisko-rynku-lazarskiego-ID47E0e.html#6a25d29cc2,52.39370557,16.90372109
"55,30 m²",listing_no_promo,3QMAI,,,Perfect House,386547,6990,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie w pięknej zabytkowej kamienicy,56908852,https://www.otodom.pl/pl/oferta/mieszkanie-w-pieknej-zabytkowej-kamienicy-ID3QMAI.html#6a25d29cc2,52.39409,16.8938
"49,98 m²",listing_no_promo,47cT2,,,Expander Advisors,414834,8300,2 pokoje,Mieszkanie na sprzedaż:,Centrum Poznania doskonała lokalizacja na wynajem,60823180,https://www.otodom.pl/pl/oferta/centrum-poznania-doskonala-lokalizacja-na-wynajem-ID47cT2.html#6a25d29cc2,52.39161,16.89686
"50,87 m²",listing_no_promo,47cT1,,,Expander Advisors,422221,8300,2 pokoje,Mieszkanie na sprzedaż:,Centrum Poznania mieszkania w pięknej kamienicy,60823179,https://www.otodom.pl/pl/oferta/centrum-poznania-mieszkania-w-pieknej-kamienicy-ID47cT1.html#6a25d29cc2,52.39203,16.90046
60 m²,promo_top_ads,4al3q,,,Obsługa zdalna Oferta pośrednika,559000,9317,3 pokoje,Mieszkanie na sprzedaż:,★Mieszkanie inwestycyjne★ 3 kawalerki ★ WYNAJĘTE ★,61569560,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-3-kawalerki-wynajete-ID4al3q.html#6a0d9fc25c,52.39875128448074,16.90380109020995
"74,20 m²",promo_top_ads,4agX0,,,Obsługa zdalna Mitte Nieruchomości,530000,7143,4 pokoje,Mieszkanie na sprzedaż:,4 pokojowe mieszkanie 74m ul.Grottgera Łazarz,61553786,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-74m-ul-grottgera-lazarz-ID4agX0.html#6a0d9fc25c,52.4013744,16.8977987
49 m²,promo_top_ads,49aIV,,,Live in Poznan,389000,7939,3 pokoje,Mieszkanie na sprzedaż:,Bezpośrednio - 3pok - 48m2 - wysoki standard,61291522,https://www.otodom.pl/pl/oferta/bezposrednio-3pok-48m2-wysoki-standard-ID49aIV.html#6a0d9fc25c,52.3938862,16.9044617
"49,80 m²",listing_no_promo,47cT0,,,Expander Advisors,413340,8300,2 pokoje,Mieszkanie na sprzedaż:,Centrum Poznania mieszkania w pięknej kamienicy,60823178,https://www.otodom.pl/pl/oferta/centrum-poznania-mieszkania-w-pieknej-kamienicy-ID47cT0.html#6a0d9fc25c,52.39965,16.94266
"55,30 m²",listing_no_promo,465ux,,,Partner Nieruchomości Agnieszka Kuzera,386547,6990,3 pokoje,Mieszkanie na sprzedaż:,Głogowska -Ścisłe Centrum - 3 Pokoje- 386 547 Pln,60556425,https://www.otodom.pl/pl/oferta/glogowska-scisle-centrum-3-pokoje-386-547-pln-ID465ux.html#6a0d9fc25c,52.39409,16.8938
64 m²,listing_no_promo,46PbT,,,Mzuri Investments Sp. z o.o.,399000,6234,6 pokoi,Mieszkanie na sprzedaż:,Grunwald-Arciszewskiego 6 pokoi pod inwestycję,60732093,https://www.otodom.pl/pl/oferta/grunwald-arciszewskiego-6-pokoi-pod-inwestycje-ID46PbT.html#6a0d9fc25c,52.392559,16.886276
100 m²,listing_no_promo,41EPG,,,Immo House,520000,5200,4 pokoje,Mieszkanie na sprzedaż:,Stylowe mieszkanie do zamieszkania lub najmu!,59500636,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-do-zamieszkania-lub-najmu-ID41EPG.html#6a0d9fc25c,52.397047,16.90275
"49,50 m²",listing_no_promo,46kjY,,,Pepeta Nieruchomości - Danuta Pepeta,389000,7859,2 pokoje,Mieszkanie na sprzedaż:,REZERWACJA Jasne mieszkanie z potencjałem - Łazarz,60613430,https://www.otodom.pl/pl/oferta/rezerwacja-jasne-mieszkanie-z-potencjalem-lazarz-ID46kjY.html#6a0d9fc25c,52.39409,16.8938
28 m²,listing_no_promo,45rXt,,,DORADZTWO Nieruchomości Stiller&Milecki,140000,5000,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie do remontu Łazarz,60404459,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-lazarz-ID45rXt.html#6a0d9fc25c,52.39409,16.8938
