area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
20 m²,listing_no_promo,4aqr4,,,Nieruchomości Familia,187000,9350,1 pokój,Mieszkanie na sprzedaż:,"Gotowiec inwetsycyjny, Jeżyce!!",61590246,https://www.otodom.pl/pl/oferta/gotowiec-inwetsycyjny-jezyce-ID4aqr4.html#2bd0e70758
"31,10 m²",listing_no_promo,4aqqr,,,Oferta prywatna,224900,7232,1 pokój,Mieszkanie na sprzedaż:,Kwalerka 31m2 Sołacz piwnica ocieplenie ładnyOgród,61590207,https://www.otodom.pl/pl/oferta/kwalerka-31m2-solacz-piwnica-ocieplenie-ladnyogrod-ID4aqqr.html#2bd0e70758
"59,50 m²",listing_no_promo,48pth,,,Imperial House,549000,9227,2 pokoje,Mieszkanie na sprzedaż:,"Super lokalizacja, komfortowy z klimatyzacją.",61109883,https://www.otodom.pl/pl/oferta/super-lokalizacja-komfortowy-z-klimatyzacja-ID48pth.html#2bd0e70758
32 m²,listing_no_promo,4aqns,,,Spechouse Sp. z o.o.,297000,9281,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie gotowe do wprowadzenia urządzone Poznań,61590022,https://www.otodom.pl/pl/oferta/mieszkanie-gotowe-do-wprowadzenia-urzadzone-poznan-ID4aqns.html#2bd0e70758
"32,70 m²",listing_no_promo,4afEU,,,Obsługa zdalna Oferta prywatna,380000,11621,2 pokoje,Mieszkanie na sprzedaż:,"Jeżyce, odnowiona kamienica, nowe 2-pokojowe",61548820,https://www.otodom.pl/pl/oferta/jezyce-odnowiona-kamienica-nowe-2-pokojowe-ID4afEU.html#2bd0e70758
"46,31 m²",listing_no_promo,4aqm3,,,Bylewscy Nieruchomości Anna Bylewska,329000,7104,2 pokoje,Mieszkanie na sprzedaż:,Sołacz Mieszkanie do własnej aranżacji,61589935,https://www.otodom.pl/pl/oferta/solacz-mieszkanie-do-wlasnej-aranzacji-ID4aqm3.html#2bd0e70758
36 m²,listing_no_promo,4aqiz,,,Immo House,309000,8583,2 pokoje,Mieszkanie na sprzedaż:,2 pokoje w rewitalizowanej kamienicy,61589719,https://www.otodom.pl/pl/oferta/2-pokoje-w-rewitalizowanej-kamienicy-ID4aqiz.html#2bd0e70758
"35,27 m²",listing_no_promo,4a3G8,,,Oferta prywatna,330000,9356,2 pokoje,Mieszkanie na sprzedaż:,BEZPOŚREDNIO/bez podatku PCC/bez prowizji/OGRÓDEK,61502768,https://www.otodom.pl/pl/oferta/bezposrednio-bez-podatku-pcc-bez-prowizji-ogrodek-ID4a3G8.html#2bd0e70758
"69,20 m²",listing_no_promo,4a2IR,,,Advestor Premium House,560000,8092,3 pokoje,Mieszkanie na sprzedaż:,Przestronne 3 pok. z garażem - Ataner,61499093,https://www.otodom.pl/pl/oferta/przestronne-3-pok-z-garazem-ataner-ID4a2IR.html#2bd0e70758
120 m²,listing_no_promo,49yGj,,,Oferta pośrednika,499000,4158,4 pokoje,Mieszkanie na sprzedaż:,"Sołacz, po podłodze 120m2, + miejsce na auto !",61383615,https://www.otodom.pl/pl/oferta/solacz-po-podlodze-120m2-miejsce-na-auto-ID49yGj.html#2bd0e70758
"31,50 m²",listing_no_promo,4aqhh,,,Biuro sprzedaży mieszkań i domów. Alpen Grupa Nieruchomości,235500,7476,1 pokój,Mieszkanie na sprzedaż:,"Nowa! Kawalerka Z Balkonem, 31,5m2, IV/2021",61589639,https://www.otodom.pl/pl/oferta/nowa-kawalerka-z-balkonem-31-5m2-iv-2021-ID4aqhh.html#2bd0e70758
