area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"44,37 m²",listing_no_promo,3Y8BV,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,,,2 pokoje,Mieszkanie na sprzedaż:,REZERWACJA Mieszkanie A14,58661792,https://www.otodom.pl/oferta/rezerwacja-mieszkanie-a14-ID3Y8BV.html#9032803f8e
"65,86 m²",listing_no_promo,3Y8zV,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,503829,7650,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A13,58661668,https://www.otodom.pl/oferta/mieszkanie-a13-ID3Y8zV.html#9032803f8e
67 m²,listing_no_promo,3Y8vI,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,505850,7550,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A11,58661468,https://www.otodom.pl/oferta/mieszkanie-a11-ID3Y8vI.html#9032803f8e
"43,73 m²",listing_no_promo,3Y8ko,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,341094,7800,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A08,58660704,https://www.otodom.pl/oferta/mieszkanie-a08-ID3Y8ko.html#9032803f8e
"49,89 m²",listing_no_promo,3Y8hu,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,39163650,7850,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A06,58660524,https://www.otodom.pl/oferta/mieszkanie-a06-ID3Y8hu.html#9032803f8e
"66,31 m²",listing_no_promo,3Y8f6,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,48936780,7380,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A05,58660376,https://www.otodom.pl/oferta/mieszkanie-a05-ID3Y8f6.html#9032803f8e
"43,56 m²",listing_no_promo,3Y81m,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,331056,7600,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A03,58659524,https://www.otodom.pl/oferta/mieszkanie-a03-ID3Y81m.html#9032803f8e
"52,30 m²",listing_no_promo,3V2Vc,,,Pekabex Development,337335,6450,3 pokoje,Mieszkanie na sprzedaż:,rezerwacja 3-pokojowe z balkonem - A4.M9,58163328,https://www.otodom.pl/oferta/rezerwacja-3-pokojowe-z-balkonem-a4-m9-ID3V2Vc.html#9032803f8e
"121,40 m²",listing_no_promo,3S3Fm,,,EXPERT HOME Sp.z o.o.,729000,6005,4 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 121,40 m², Poznań",57212816,https://www.otodom.pl/oferta/mieszkanie-121-40-m-poznan-ID3S3Fm.html#9032803f8e
"45,05 m²",listing_no_promo,3Qoov,,,Villa sp. z o.o. sp. k.,519000,11521,3 pokoje,Mieszkanie na sprzedaż:,Nowe Życie Jeżyc 5.7,56815840,https://www.otodom.pl/oferta/nowe-zycie-jezyc-5-7-ID3Qoov.html#9032803f8e
110 m²,listing_no_promo,3QmXu,,,Nieruchomosci Laskowski,535000,4864,4 pokoje,Mieszkanie na sprzedaż:,"4 pokojowe mieszkanie sprzedaż, ul. Kochanowskiego",56810320,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-sprzedaz-ul-kochanowskiego-ID3QmXu.html#9032803f8e
55 m²,listing_no_promo,3NRzC,,,Pietras Nieruchomości,349000,6345,2 pokoje,Mieszkanie na sprzedaż:,jezyce 2 pokojowe z lat 60-tych,56213020,https://www.otodom.pl/oferta/jezyce-2-pokojowe-z-lat-60-tych-ID3NRzC.html#9032803f8e
"39,96 m²",listing_no_promo,3B8yo,,,Pekabex Development,287712,7200,2 pokoje,Mieszkanie na sprzedaż:,rezerwacja 2-pokojowe stan deweloperski - A3.M23,53180028,https://www.otodom.pl/oferta/rezerwacja-2-pokojowe-stan-deweloperski-a3-m23-ID3B8yo.html#9032803f8e
52 m²,listing_no_promo,3Bd2k,,,Pekabex Development,337480,6490,3 pokoje,Mieszkanie na sprzedaż:,rezerwacja 3-pokojowe stan deweloperski - A3.M16,53197260,https://www.otodom.pl/oferta/rezerwacja-3-pokojowe-stan-deweloperski-a3-m16-ID3Bd2k.html#9032803f8e
146 m²,listing_no_promo,3Jlpu,,,Pietras Nieruchomości,590000,4041,5 pokoi,Mieszkanie na sprzedaż:,Ogrody samodzielne pietro 146m2,55136072,https://www.otodom.pl/oferta/ogrody-samodzielne-pietro-146m2-ID3Jlpu.html#9032803f8e
"71,77 m²",listing_no_promo,3Bdlq,,,Pekabex Development,465787,6490,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 3-pokojowe z ogródkiem - A3.M1,53198444,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-ogrodkiem-a3-m1-ID3Bdlq.html#9032803f8e
"71,62 m²",listing_no_promo,3BdkY,,,Pekabex Development,464814,6490,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 4-pokojowe na parterze - A3.M2,53198416,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-na-parterze-a3-m2-ID3BdkY.html#9032803f8e
"37,59 m²",listing_no_promo,3BdiM,,,Pekabex Development,270648,7200,2 pokoje,Mieszkanie na sprzedaż:,rezerwacja 2-pokojowe z ogródkiem - A3.M3,53198280,https://www.otodom.pl/oferta/rezerwacja-2-pokojowe-z-ogrodkiem-a3-m3-ID3BdiM.html#9032803f8e
"61,16 m²",listing_no_promo,3Bdes,,,Pekabex Development,412830,6750,3 pokoje,Mieszkanie na sprzedaż:,mieszkanie 3-pokojowe z balkonem - A3.M6,53198012,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-balkonem-a3-m6-ID3Bdes.html#9032803f8e
"61,07 m²",listing_no_promo,3Bd60,,,Pekabex Development,406116,6650,3 pokoje,Mieszkanie na sprzedaż:,mieszkanie 3-pokojowe z balkonem- A3.M12,53197488,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-balkonem-a3-m12-ID3Bd60.html#9032803f8e
"37,34 m²",listing_no_promo,3Bd44,,,Pekabex Development,268848,7200,2 pokoje,Mieszkanie na sprzedaż:,Rezwerwacja - A3.M14,53197368,https://www.otodom.pl/oferta/rezwerwacja-a3-m14-ID3Bd44.html#9032803f8e
"66,91 m²",listing_no_promo,3Bd2A,,,Pekabex Development,438261,6550,3 pokoje,Mieszkanie na sprzedaż:,mieszkanie 3-pokojowe z balkonem - A3.M13,53197276,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-balkonem-a3-m13-ID3Bd2A.html#9032803f8e
"66,82 m²",listing_no_promo,3BcZq,,,Pekabex Development,430989,6450,3 pokoje,Mieszkanie na sprzedaż:,Rezerwacja 3-pokojowe z balkonem - A3.M19,53197080,https://www.otodom.pl/oferta/rezerwacja-3-pokojowe-z-balkonem-a3-m19-ID3BcZq.html#9032803f8e
"51,90 m²",listing_no_promo,3BcZe,,,Pekabex Development,339945,6550,3 pokoje,Mieszkanie na sprzedaż:,rezerwacja 3-pokojowe na III piętrze - A3.M22,53197068,https://www.otodom.pl/oferta/rezerwacja-3-pokojowe-na-iii-pietrze-a3-m22-ID3BcZe.html#9032803f8e
61 m²,listing_no_promo,3B8qA,,,Pekabex Development,414190,6790,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 3-pokojowe z balkonem - A4.M12,53179544,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-balkonem-a4-m12-ID3B8qA.html#9032803f8e
"67,48 m²",listing_no_promo,3B7WG,,,Pekabex Development,428498,6350,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 3-pokojowe na I piętrze - A4.M7,53177628,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-i-pietrze-a4-m7-ID3B7WG.html#9032803f8e
135 m²,listing_no_promo,3xI43,,,TCN Stankiewicz Partner,604500,4478,7 pokoi,Mieszkanie na sprzedaż:,2 Poziomy - Balkony - Garaż - Smochowice,52363219,https://www.otodom.pl/oferta/2-poziomy-balkony-garaz-smochowice-ID3xI43.html#9032803f8e
70 m²,listing_no_promo,3xI3W,,,TCN Stankiewicz Partner,398500,5693,4 pokoje,Mieszkanie na sprzedaż:,Przestronne - Balkon - Garaż - Smochowice,52363211,https://www.otodom.pl/oferta/przestronne-balkon-garaz-smochowice-ID3xI3W.html#9032803f8e
"70,40 m²",listing_no_promo,38f8Y,,,P.B. Ekonbud-Fadom sp.j.,383680,5450,3 pokoje,Mieszkanie na sprzedaż:,"ul. Jasielska12G/2, Podolany.",46293848,https://www.otodom.pl/oferta/ul-jasielska12g-2-podolany-ID38f8Y.html#9032803f8e
"73,08 m²",listing_no_promo,383Ig,,,P.B. Ekonbud-Fadom sp.j.,412902,5650,1 pokój,Mieszkanie na sprzedaż:,"ul. Jasielska 12F/17, Podolany",46249908,https://www.otodom.pl/oferta/ul-jasielska-12f-17-podolany-ID383Ig.html#9032803f8e
"57,96 m²",listing_no_promo,37KhK,,,P.B. Ekonbud-Fadom sp.j.,315882,5450,2 pokoje,Mieszkanie na sprzedaż:,"ul. Jasielska 12J/2, Podolany",46175228,https://www.otodom.pl/oferta/ul-jasielska-12j-2-podolany-ID37KhK.html#9032803f8e
