area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"34,70 m²",listing_no_promo,45KFH,,,Oferta pośrednika,370000.0,10663.0,2 pokoje,Mieszkanie na sprzedaż:,Poznań Zajezdnia 2 pokoje,60476393,https://www.otodom.pl/oferta/poznan-zajezdnia-2-pokoje-ID45KFH.html#2bd0e70758
41 m²,listing_no_promo,46sGx,,,Starówka Nieruchomości,318000.0,7756.0,2 pokoje,Mieszkanie na sprzedaż:,"M-3 Jeżyce, idealne pod wynajem",60645581,https://www.otodom.pl/oferta/m-3-jezyce-idealne-pod-wynajem-ID46sGx.html#2bd0e70758
50 m²,listing_no_promo,42x5m,,,Oferta prywatna,439000.0,8780.0,2 pokoje,Mieszkanie na sprzedaż:,BEZPOŚR. Piękne mieszkanie po remoncie OD ZARAZ,59709184,https://www.otodom.pl/oferta/bezposr-piekne-mieszkanie-po-remoncie-od-zaraz-ID42x5m.html#2bd0e70758
"56,70 m²",listing_no_promo,46alB,,,Oferta prywatna,345000.0,6085.0,2 pokoje,Mieszkanie na sprzedaż:,Sprzedaż mieszkania,60575091,https://www.otodom.pl/oferta/sprzedaz-mieszkania-ID46alB.html#2bd0e70758
"85,75 m²",listing_no_promo,3CpHe,,,Oferta prywatna,557375.0,6500.0,4 pokoje,Mieszkanie na sprzedaż:,"Atrakcyjne mieszkanie, 4 pokoje, z ogródkiem",53484252,https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-4-pokoje-z-ogrodkiem-ID3CpHe.html#2bd0e70758
"107,89 m²",listing_no_promo,3Cq4Q,,,Oferta prywatna,722863.0,6700.0,6 pokoi,Mieszkanie na sprzedaż:,"Dwupoziomowy Apartament 107,89 m2,PP 123 m2",53485716,https://www.otodom.pl/oferta/dwupoziomowy-apartament-107-89-m2-pp-123-m2-ID3Cq4Q.html#2bd0e70758
"42,94 m²",listing_no_promo,458iC,,,Oferta prywatna,394800.0,9194.0,2 pokoje,Mieszkanie na sprzedaż:,Strzeszyn NOWE gotowe 2 POKOJE z dużym OGRODEM,60328890,https://www.otodom.pl/oferta/strzeszyn-nowe-gotowe-2-pokoje-z-duzym-ogrodem-ID458iC.html#2bd0e70758
"66,88 m²",listing_no_promo,45gOI,,,Express House,710500.0,10624.0,3 pokoje,Mieszkanie na sprzedaż:,Okazja*Dwa balkony *Wirtualny Spacer,60361632,https://www.otodom.pl/oferta/okazjadwa-balkony-wirtualny-spacer-ID45gOI.html#2bd0e70758
"39,60 m²",listing_no_promo,46xCM,,,AZielińska Nieruchomości,185000.0,4672.0,1 pokój,Mieszkanie na sprzedaż:,"Mieszkanie, 39,60 m², Poznań",60664568,https://www.otodom.pl/oferta/mieszkanie-39-60-m-poznan-ID46xCM.html#2bd0e70758
30 m²,listing_no_promo,46xAh,,,DELTA Nieruchomości,259000.0,8633.0,1 pokój,Mieszkanie na sprzedaż:,Kawalerka na Sołaczu,60664413,https://www.otodom.pl/oferta/kawalerka-na-solaczu-ID46xAh.html#2bd0e70758
"100,39 m²",listing_no_promo,46eMf,,,Ślemp Nieruchomości Radosław Ślemp,930000.0,9264.0,4 pokoje,Mieszkanie na sprzedaż:,Komfortowy apartament z oryginalnymi akcentami,60592119,https://www.otodom.pl/oferta/komfortowy-apartament-z-oryginalnymi-akcentami-ID46eMf.html#2bd0e70758
"57,95 m²",listing_no_promo,46xv7,,,Obsługa zdalna Kozłowscy Nieruchomości,519900.0,8972.0,3 pokoje,Mieszkanie na sprzedaż:,Strzeszyn Park 58 m2,60664155,https://www.otodom.pl/oferta/strzeszyn-park-58-m2-ID46xv7.html#2bd0e70758
49 m²,listing_no_promo,46rT5,,,Oferta prywatna,318000.0,6490.0,2 pokoje,Mieszkanie na sprzedaż:,"Jeżyce, Podolany Nowy blok 2 pokoje z 50m2 ogrodem",60642515,https://www.otodom.pl/oferta/jezyce-podolany-nowy-blok-2-pokoje-z-50m2-ogrodem-ID46rT5.html#2bd0e70758
