area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url,Lat,Lon,Const_Stat,ownership
42 m²,listing_no_promo,45lWW,,,Quadro Development,325500.0,7750.0,2 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 2 pokoje,60381299,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-2-pokoje-ID45lWW.html#46f53463a1,52.429787406598045,16.91514289154053,"[""to_completion""]","[""full_ownership""]"
"67,60 m²",listing_no_promo,45lkf,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,544180.0,8050.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B102,60378963,https://www.otodom.pl/oferta/mieszkanie-b102-ID45lkf.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"45,04 m²",listing_no_promo,45lk3,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,373832.0,8300.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B99,60378951,https://www.otodom.pl/oferta/mieszkanie-b99-ID45lk3.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,76 m²",listing_no_promo,45ljE,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,367584.0,8400.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B98,60378926,https://www.otodom.pl/oferta/mieszkanie-b98-ID45ljE.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"67,49 m²",listing_no_promo,45ljy,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,53654550.0,7950.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B97,60378920,https://www.otodom.pl/oferta/mieszkanie-b97-ID45ljy.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,21 m²",listing_no_promo,45ljt,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,277769.0,8900.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B96,60378915,https://www.otodom.pl/oferta/mieszkanie-b96-ID45ljt.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,63 m²",listing_no_promo,45lj6,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,27992550.0,8850.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B95,60378892,https://www.otodom.pl/oferta/mieszkanie-b95-ID45lj6.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"67,54 m²",listing_no_promo,45lj4,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,526812.0,7800.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B94,60378890,https://www.otodom.pl/oferta/mieszkanie-b94-ID45lj4.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"40,33 m²",listing_no_promo,45lj1,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,,,2 pokoje,Mieszkanie na sprzedaż:,Rezerwacja Mieszkanie 93,60378887,https://www.otodom.pl/oferta/rezerwacja-mieszkanie-93-ID45lj1.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"55,86 m²",listing_no_promo,45liZ,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,480396.0,8600.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B92,60378885,https://www.otodom.pl/oferta/mieszkanie-b92-ID45liZ.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,76 m²",listing_no_promo,45liU,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,,,2 pokoje,Mieszkanie na sprzedaż:,Rezerwacja Mieszkanie B91,60378880,https://www.otodom.pl/oferta/rezerwacja-mieszkanie-b91-ID45liU.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"45,04 m²",listing_no_promo,45liG,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,364824.0,8100.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B90,60378866,https://www.otodom.pl/oferta/mieszkanie-b90-ID45liG.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,69 m²",listing_no_promo,45liy,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,358258.0,8200.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B89,60378858,https://www.otodom.pl/oferta/mieszkanie-b89-ID45liy.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"67,50 m²",listing_no_promo,45lix,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,523125.0,7750.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B88,60378857,https://www.otodom.pl/oferta/mieszkanie-b88-ID45lix.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,21 m²",listing_no_promo,45lit,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,271527.0,8700.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B87,60378853,https://www.otodom.pl/oferta/mieszkanie-b87-ID45lit.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,63 m²",listing_no_promo,45lia,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,27359950.0,8650.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B86,60378834,https://www.otodom.pl/oferta/mieszkanie-b86-ID45lia.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"67,54 m²",listing_no_promo,45lhH,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,520058.0,7700.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B85,60378805,https://www.otodom.pl/oferta/mieszkanie-b85-ID45lhH.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"40,33 m²",listing_no_promo,45lgA,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,350871.0,8700.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B84,60378736,https://www.otodom.pl/oferta/mieszkanie-b84-ID45lgA.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"55,86 m²",listing_no_promo,45lgg,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,474810.0,8500.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B83,60378716,https://www.otodom.pl/oferta/mieszkanie-b83-ID45lgg.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,76 m²",listing_no_promo,45lg6,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,358832.0,8200.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B82,60378706,https://www.otodom.pl/oferta/mieszkanie-b82-ID45lg6.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"45,04 m²",listing_no_promo,45lg1,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,360320.0,8000.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B81,60378701,https://www.otodom.pl/oferta/mieszkanie-b81-ID45lg1.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,69 m²",listing_no_promo,45l73,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,353889.0,8100.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B80,60378145,https://www.otodom.pl/oferta/mieszkanie-b80-ID45l73.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"67,50 m²",listing_no_promo,45l6S,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,509625.0,7550.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B79,60378134,https://www.otodom.pl/oferta/mieszkanie-b79-ID45l6S.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,21 m²",listing_no_promo,45l6r,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,26996650.0,8650.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B78,60378107,https://www.otodom.pl/oferta/mieszkanie-b78-ID45l6r.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,63 m²",listing_no_promo,45l6k,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,268855.0,8500.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B77,60378100,https://www.otodom.pl/oferta/mieszkanie-b77-ID45l6k.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"67,54 m²",listing_no_promo,45l6e,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,513304.0,7600.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B76,60378094,https://www.otodom.pl/oferta/mieszkanie-b76-ID45l6e.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,63 m²",listing_no_promo,45l68,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,,,1 pokój,Mieszkanie na sprzedaż:,Rezerwacja Mieszkanie B67,60378088,https://www.otodom.pl/oferta/rezerwacja-mieszkanie-b67-ID45l68.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"40,33 m²",listing_no_promo,45l5r,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,346838.0,8600.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B75,60378045,https://www.otodom.pl/oferta/mieszkanie-b75-ID45l5r.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"55,86 m²",listing_no_promo,45l59,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,469224.0,8400.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B74,60378027,https://www.otodom.pl/oferta/mieszkanie-b74-ID45l59.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,76 m²",listing_no_promo,45l55,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,352268.0,8050.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B73,60378023,https://www.otodom.pl/oferta/mieszkanie-b73-ID45l55.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"45,04 m²",listing_no_promo,45l41,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,355816.0,7900.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B72,60377957,https://www.otodom.pl/oferta/mieszkanie-b72-ID45l41.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,69 m²",listing_no_promo,45l3L,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,349520.0,8000.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B71,60377941,https://www.otodom.pl/oferta/mieszkanie-b71-ID45l3L.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"67,50 m²",listing_no_promo,45l3w,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,506250.0,7500.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B70,60377925,https://www.otodom.pl/oferta/mieszkanie-b70-ID45l3w.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,21 m²",listing_no_promo,45l3q,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,26684550.0,8550.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B69,60377920,https://www.otodom.pl/oferta/mieszkanie-b69-ID45l3q.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,63 m²",listing_no_promo,45l3a,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,265692.0,8400.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B68,60377904,https://www.otodom.pl/oferta/mieszkanie-b68-ID45l3a.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"67,20 m²",listing_no_promo,45l24,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,500640.0,7450.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B66,60377836,https://www.otodom.pl/oferta/mieszkanie-b66-ID45l24.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"88,41 m²",listing_no_promo,45l1N,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,680757.0,7700.0,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B65,60377819,https://www.otodom.pl/oferta/mieszkanie-b65-ID45l1N.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,26 m²",listing_no_promo,45l1w,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,341754.0,7900.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B64,60377801,https://www.otodom.pl/oferta/mieszkanie-b64-ID45l1w.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"44,53 m²",listing_no_promo,45l1c,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,34065450.0,7650.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B63,60377782,https://www.otodom.pl/oferta/mieszkanie-b63-ID45l1c.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,50 m²",listing_no_promo,45l19,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,337125.0,7750.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B62,60377779,https://www.otodom.pl/oferta/mieszkanie-b62-ID45l19.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"66,49 m²",listing_no_promo,45l0Y,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,492026.0,7400.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B61,60377768,https://www.otodom.pl/oferta/mieszkanie-b61-ID45l0Y.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"40,60 m²",listing_no_promo,45kZl,,,Biuro Nieruchomości CASTLE,420000.0,10345.0,2 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie w Centrum Poznania 40,6 m2!",60377667,https://www.otodom.pl/oferta/mieszkanie-w-centrum-poznania-40-6-m2-ID45kZl.html#46f53463a1,52.43655,16.84479,"[""ready_to_use""]","[""co_operative_ownership""]"
"119,62 m²",listing_no_promo,45kwt,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,1674680.0,14000.0,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B60,60375815,https://www.otodom.pl/oferta/mieszkanie-b60-ID45kwt.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"121,40 m²",listing_no_promo,45kwq,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,1566060.0,12900.0,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B59,60375812,https://www.otodom.pl/oferta/mieszkanie-b59-ID45kwq.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"27,84 m²",listing_no_promo,45kuF,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,272832.0,9800.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B58,60375765,https://www.otodom.pl/oferta/mieszkanie-b58-ID45kuF.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,28 m²",listing_no_promo,45kuD,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,,,1 pokój,Mieszkanie na sprzedaż:,Rezerwacja Mieszkanie B57,60375763,https://www.otodom.pl/oferta/rezerwacja-mieszkanie-b57-ID45kuD.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"42,17 m²",listing_no_promo,45ku4,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,379530.0,9000.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B55,60375728,https://www.otodom.pl/oferta/mieszkanie-b55-ID45ku4.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,45 m²",listing_no_promo,45ktA,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,386705.0,8900.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B54,60375698,https://www.otodom.pl/oferta/mieszkanie-b54-ID45ktA.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,38 m²",listing_no_promo,45ktu,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,,,2 pokoje,Mieszkanie na sprzedaż:,Rezerwacja Mieszkanie B53,60375692,https://www.otodom.pl/oferta/rezerwacja-mieszkanie-b53-ID45ktu.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"81,10 m²",listing_no_promo,45ktr,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,802890.0,9900.0,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B52,60375689,https://www.otodom.pl/oferta/mieszkanie-b52-ID45ktr.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"72,27 m²",listing_no_promo,45kti,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,679338.0,9400.0,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B51,60375680,https://www.otodom.pl/oferta/mieszkanie-b51-ID45kti.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"27,84 m²",listing_no_promo,45ksZ,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,264480.0,9500.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B50,60375661,https://www.otodom.pl/oferta/mieszkanie-b50-ID45ksZ.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"31,28 m²",listing_no_promo,45ksO,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,284648.0,9100.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B49,60375650,https://www.otodom.pl/oferta/mieszkanie-b49-ID45ksO.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"67,52 m²",listing_no_promo,45ksJ,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,557040.0,8250.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B48,60375645,https://www.otodom.pl/oferta/mieszkanie-b48-ID45ksJ.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"43,75 m²",listing_no_promo,45kbH,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,380625.0,8700.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B47,60374589,https://www.otodom.pl/oferta/mieszkanie-b47-ID45kbH.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"45,03 m²",listing_no_promo,45kbv,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,38500650.0,8550.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B46,60374578,https://www.otodom.pl/oferta/mieszkanie-b46-ID45kbv.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"100,13 m²",listing_no_promo,45kbs,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,,,4 pokoje,Mieszkanie na sprzedaż:,Rezerwacja Mieszkanie B45,60374574,https://www.otodom.pl/oferta/rezerwacja-mieszkanie-b45-ID45kbs.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"39,46 m²",listing_no_promo,45kbn,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,351194.0,8900.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B44,60374569,https://www.otodom.pl/oferta/mieszkanie-b44-ID45kbn.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"91,57 m²",listing_no_promo,45kbj,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,723403.0,7900.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B43,60374565,https://www.otodom.pl/oferta/mieszkanie-b43-ID45kbj.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"27,84 m²",listing_no_promo,45ka2,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,258912.0,9300.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B42,60374486,https://www.otodom.pl/oferta/mieszkanie-b42-ID45ka2.html#46f53463a1,52.41825586129262,16.902093614138778,"[""to_completion""]","[""full_ownership""]"
"26,20 m²",promo_top_ads,45dP4,,,Oferta prywatna,248900.0,9500.0,1 pokój,Mieszkanie na sprzedaż:,Kawalerka w pięknej kamienicy obok Parku Willsona,60350122,https://www.otodom.pl/oferta/kawalerka-w-pieknej-kamienicy-obok-parku-willsona-ID45dP4.html#068930ee7f,52.400427064403104,16.899464825439455,"[""to_completion""]","[""full_ownership""]"
"29,09 m²",promo_top_ads,46tth,,,Inwestycje z widokiem,149900.0,5153.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie przy Parku Wilsona - Dla Inwestora,60648603,https://www.otodom.pl/oferta/mieszkanie-przy-parku-wilsona-dla-inwestora-ID46tth.html#068930ee7f,52.39869886436306,16.903928021240233,json error,json error
81 m²,promo_top_ads,46bcA,,,"""HanRad Nieruchomości"" Hanna Radziwiłko",599000.0,7395.0,3 pokoje,Mieszkanie na sprzedaż:,"Niegolewskich, 81 m2, po remoncie, obok Areny",60578376,https://www.otodom.pl/oferta/niegolewskich-81-m2-po-remoncie-obok-areny-ID46bcA.html#068930ee7f,52.395898100000004,16.897963100000002,"[""ready_to_use""]","[""full_ownership""]"
55 m²,listing_no_promo,46Eid,,,Imperial House,399000.0,7255.0,3 pokoje,Mieszkanie na sprzedaż:,"Apartament w kamienicy, w stanie do zamieszkania.",60690201,https://www.otodom.pl/oferta/apartament-w-kamienicy-w-stanie-do-zamieszkania-ID46Eid.html#068930ee7f,52.39420789570861,16.898597604721058,"[""ready_to_use""]","[""full_ownership""]"
"28,50 m²",listing_no_promo,45dGn,,,Ślemp Nieruchomości Radosław Ślemp,259350.0,9100.0,1 pokój,Mieszkanie na sprzedaż:,Kawalerka.Cieplik Miejski.Winda !!!,60349583,https://www.otodom.pl/oferta/kawalerka-cieplik-miejski-winda-ID45dGn.html#068930ee7f,52.3999742,16.8989233,"[""to_completion""]","[""full_ownership""]"
62 m²,listing_no_promo,46q3H,,,Obsługa zdalna Oferta prywatna,499000.0,8048.0,3 pokoje,Mieszkanie na sprzedaż:,Sprzedam bezpośrednio mieszkanie 3-pok po remoncie,60635485,https://www.otodom.pl/oferta/sprzedam-bezposrednio-mieszkanie-3-pok-po-remoncie-ID46q3H.html#068930ee7f,52.39541734091533,16.900472548901373,"[""ready_to_use""]","[""full_ownership""]"
56 m²,listing_no_promo,46q3a,,,Obsługa zdalna Oferta prywatna,470000.0,8393.0,2 pokoje,Mieszkanie na sprzedaż:,Sprzedam bezpośrednio mieszkanie 2-pok po remoncie,60635452,https://www.otodom.pl/oferta/sprzedam-bezposrednio-mieszkanie-2-pok-po-remoncie-ID46q3a.html#068930ee7f,52.39546971550261,16.90051546424561,"[""ready_to_use""]","[""full_ownership""]"
60 m²,listing_no_promo,46DFL,,,AZielińska Nieruchomości,420000.0,7000.0,2 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 60 m², Poznań",60687817,https://www.otodom.pl/oferta/mieszkanie-60-m-poznan-ID46DFL.html#068930ee7f,52.3967152,16.9036663,"[""ready_to_use""]","[""full_ownership""]"
"39,50 m²",listing_no_promo,46DoM,,,Spechouse Sp. z o.o.,459000.0,11620.0,2 pokoje,Mieszkanie na sprzedaż:,"Poznań piękne mieszkanie przy City Park, p.Wilsona",60686764,https://www.otodom.pl/oferta/poznan-piekne-mieszkanie-przy-city-park-p-wilsona-ID46DoM.html#068930ee7f,52.4018357,16.899614899999996,"[""ready_to_use""]","[""full_ownership""]"
41 m²,listing_no_promo,42cIe,,,Oferta prywatna,399000.0,9732.0,1 pokój,Mieszkanie na sprzedaż:,Studio dla Konesera > estetyka + jakość + komfort,59630870,https://www.otodom.pl/oferta/studio-dla-konesera-estetyka-jakosc-komfort-ID42cIe.html#068930ee7f,52.395898100000004,16.897963100000002,"[""ready_to_use""]","[""full_ownership""]"
"26,20 m²",listing_no_promo,460Yj,,,Ślemp Nieruchomości Radosław Ślemp,248900.0,9500.0,1 pokój,Mieszkanie na sprzedaż:,Kawalerka przy Parku Willsona - możliwa antresola,60539051,https://www.otodom.pl/oferta/kawalerka-przy-parku-willsona-mozliwa-antresola-ID460Yj.html#068930ee7f,52.3999742,16.8989233,"[""to_completion""]","[""full_ownership""]"
"19,54 m²",listing_no_promo,46enR,,,Ślemp Nieruchomości Radosław Ślemp,154366.0,7900.0,2 pokoje,Mieszkanie na sprzedaż:,"Idealna inwestycja, prestiżowa kamienica",60590607,https://www.otodom.pl/oferta/idealna-inwestycja-prestizowa-kamienica-ID46enR.html#068930ee7f,52.40024562,16.89907551,"[""to_completion""]","[""full_ownership""]"
"26,20 m²",listing_no_promo,45dP4,,,Oferta prywatna,248900.0,9500.0,1 pokój,Mieszkanie na sprzedaż:,Kawalerka w pięknej kamienicy obok Parku Willsona,60350122,https://www.otodom.pl/oferta/kawalerka-w-pieknej-kamienicy-obok-parku-willsona-ID45dP4.html#068930ee7f,52.400427064403104,16.899464825439455,"[""to_completion""]","[""full_ownership""]"
"51,80 m²",listing_no_promo,46BGs,,,Obsługa zdalna Oferta prywatna,429000.0,8282.0,3 pokoje,Mieszkanie na sprzedaż:,Centrum Łazarz gotowe 3 pokoje pod klucz od zaraz,60680172,https://www.otodom.pl/oferta/centrum-lazarz-gotowe-3-pokoje-pod-klucz-od-zaraz-ID46BGs.html#068930ee7f,52.39496500011328,16.897118789440903,"[""ready_to_use""]","[""co_operative_ownership_with_a_land_and_mortgage_registe""]"
